Red,Green,Blue,BlueCorr
0.105286,0.121277,0.132568,290.32392
0.089813,0.103271,0.113403,248.35257000000001
0.081177,0.09259,0.101685,222.69015
0.071777,0.081604,0.08963,196.2897
0.068512,0.07663,0.083008,181.78752
0.095306,0.100159,0.101929,223.22451
0.048065,0.053589,0.058014,127.05066000000001
0.043396,0.046143,0.048737,106.73403
0.020935,0.023834,0.026764,58.61316
0.013092,0.014526,0.016266,35.62254
0.014221,0.016602,0.019897,43.57443000000001
0.007812,0.007324,0.008423,18.446369999999998
0.000122,0.000122,0.000244,0.53436
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.000122,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.000366,0.000366,0.000488,1.06872
0.005127,0.005737,0.006836,14.97084
0.007111,0.007935,0.009094,19.91586
0.017975,0.019318,0.021393,46.85067
0.031799,0.033752,0.036682,80.33358
0.045471,0.048187,0.051971,113.81649
0.057434,0.061127,0.065979,144.49401
0.070099,0.074738,0.080536,176.37384
0.082825,0.08847,0.095276,208.65444
0.096436,0.103058,0.110809,242.67171000000002
0.109802,0.117249,0.125793,275.48666999999995
0.126801,0.134583,0.143066,313.31454
0.186493,0.192322,0.197937,433.48203
0.219818,0.225067,0.230621,505.05998999999997
0.004471,0.0047,0.004578,505.0599899999998
0.007538,0.007675,0.007416,818.1574674180862
0.010132,0.009552,0.009171,1011.7748292463956
0.004028,0.004105,0.004227,466.336517634338
0.01329,0.011978,0.011826,1304.6831458584531
0.015472,0.013504,0.013702,1511.649624941022
0.01564,0.013916,0.013962,1540.333678545216
0.01564,0.013641,0.013962,1540.333678545216
0.004135,0.004364,0.004547,501.6399682241152
0.003967,0.004105,0.004272,471.3010653735254
0.004456,0.004639,0.004837,533.6337203211008
0.011902,0.010773,0.010712,1181.7830084927912
0.01564,0.014618,0.015167,1673.2732346723456
0.01564,0.013855,0.013901,1533.6039582765397
0.014038,0.012726,0.012482,1377.0552195674964
0.013504,0.012619,0.012253,1351.791187739187
0.011856,0.011383,0.010864,1198.5521475229357
0.007721,0.007889,0.007492,826.5420369331584
0.127441,0.144867,0.153839,826.5420369331583
0.137573,0.153656,0.162964,875.5685912335312
0.129028,0.142487,0.149902,805.3894293407674
0.107727,0.119293,0.126068,677.3347558947303
0.107025,0.11499,0.120667,648.3164085219835
0.076752,0.083282,0.088135,473.5293548781773
0.102814,0.102448,0.104614,562.0672823648453
0.066345,0.067322,0.069519,373.50981133234245
0.045349,0.045197,0.04715,253.3262504397351
0.029022,0.028595,0.029938,160.85008028981528
0.016602,0.015717,0.016632,89.35996176699206
0.017212,0.018677,0.022217,119.36689938535729
0.000732,0.000977,0.001343,48.655229999999996
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.000244,0.000366,0.00061,1.3358999999999999
0.004761,0.005737,0.007324,16.039559999999998
0.020508,0.024536,0.030273,66.29787
0.007263,0.008453,0.009979,21.85401
0.017578,0.019531,0.02179,47.7201
0.03302,0.035004,0.037628,82.40532
0.044983,0.047424,0.050751,111.14469
0.073517,0.071594,0.074219,162.53960999999998
0.088928,0.086456,0.088684,194.21796
0.072266,0.076355,0.081543,178.57917
0.11322,0.114166,0.119415,261.51885
0.110535,0.115326,0.121826,266.79894
0.152985,0.147888,0.151276,331.29444
0.174896,0.164764,0.166382,364.37658
0.100128,0.101074,0.105194,230.37485999999998
0.003601,0.003479,0.00351,230.37485999999993
0.004684,0.004395,0.004364,286.42617921367514
0.002945,0.003036,0.003143,206.28723218803415
0.003281,0.003189,0.003235,212.32554760683755
0.004471,0.004166,0.004181,274.41518223931615
0.011017,0.009995,0.009659,633.9574851111108
0.01384,0.012177,0.012115,795.154253247863
0.01564,0.014206,0.014175,930.3600115384613
0.195862,0.184875,0.184326,930.3600115384613
0.016205,0.015961,0.015961,403.67394
0.098267,0.094482,0.096161,1216.0168455717062
0.00412,0.00386,0.003952,210.59258999999994
0.010147,0.00943,0.009293,495.2016545723682
0.003922,0.004211,0.004471,238.2488537171052
0.00412,0.003952,0.004044,215.4950490789473
0.003357,0.003082,0.003098,165.08498072368417
0.182983,0.169739,0.172729,378.27651
0.005386,0.005188,0.005203,378.27651
0.003586,0.003479,0.003479,252.93560989621366
0.004044,0.003738,0.003754,272.9290829406111
0.014389,0.012985,0.012772,928.5695917201614
0.0065,0.006149,0.006058,440.4380352834902
0.004562,0.004227,0.004227,307.3178565769748
0.196228,0.183746,0.183899,402.73881
0.00943,0.009171,0.00882,402.73880999999983
0.00499,0.004852,0.004822,220.1821475986394
0.226807,0.226715,0.227875,499.04625
0.128815,0.144257,0.15329,335.7051
0.109314,0.123932,0.132446,290.05674
0.097076,0.1073,0.11319,247.8861
0.088196,0.099182,0.106445,233.11455
0.074646,0.084076,0.09082,198.8958
0.062927,0.072357,0.078033,170.89227000000002
0.061035,0.066528,0.070923,155.32137
0.051422,0.055878,0.058899,128.98881
0.036621,0.039429,0.042419,92.89761
0.030792,0.031921,0.034088,74.65272
0.018707,0.019379,0.021027,46.04913
0.012665,0.013306,0.014404,31.54476
0.029541,0.032715,0.037476,82.07244
0.006348,0.006958,0.008057,17.64483
0.000244,0.000366,0.000366,0.80154
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.000122,0.000122,0.26718
0.001831,0.001953,0.002441,5.34579
0.012451,0.013916,0.016235,35.554649999999995
0.006561,0.007416,0.008423,18.446369999999998
0.014313,0.016266,0.018188,39.83172
0.040222,0.041046,0.042908,93.96852
0.057892,0.057404,0.060089,131.59491
0.038483,0.039917,0.043274,94.77006
0.077393,0.075836,0.078613,172.16247
0.106537,0.101654,0.104675,229.23825000000002
0.121063,0.115265,0.118011,258.44409
0.136414,0.130188,0.133209,291.72771
0.161072,0.153107,0.155792,341.18448
0.191833,0.182159,0.184875,404.87625
0.187836,0.178131,0.181396,397.25724
0.189362,0.184082,0.187653,410.96007
0.159149,0.166046,0.170624,373.66656
0.171844,0.178772,0.183777,402.47163
0.003754,0.003403,0.003189,402.47162999999995
0.004822,0.004471,0.004654,587.3637397365944
0.011246,0.010941,0.010834,1367.3181685230477
0.013535,0.012619,0.012894,1627.3029781185323
0.015518,0.014023,0.014557,1837.1839190686733
0.01564,0.014343,0.014923,1883.3753949482596
0.01564,0.014908,0.015518,1958.4680948071493
0.01564,0.015457,0.01564,1973.8652534336782
0.01564,0.014923,0.01532,1933.4792635936028
0.009476,0.008789,0.008743,1103.4209661618063
0.008026,0.007477,0.007431,937.8384078174975
0.004791,0.004684,0.004745,598.8485055973659
0.003998,0.003769,0.003799,479.4574231326434
0.197662,0.187653,0.189026,479.45742313264344
0.190033,0.181366,0.181274,459.7947632650895
0.154236,0.146057,0.146667,372.0153940653424
0.003998,0.003693,0.003723,321.2007299999999
0.004959,0.004761,0.004669,402.8166017647058
0.193634,0.185883,0.185181,405.54639000000003
0.008499,0.008011,0.00769,405.54639000000003
0.12442,0.119354,0.120422,405.54639000000003
0.004135,0.003906,0.003891,263.72418
0.004745,0.004593,0.004517,306.15320510408634
0.003433,0.003296,0.003296,223.3962727525058
0.171539,0.160889,0.162506,355.88814
0.148315,0.138519,0.139587,305.69552999999996
0.122528,0.114014,0.114868,251.56091999999998
0.10553,0.097839,0.098419,215.53761
0.119049,0.110382,0.110962,243.00678000000002
0.070404,0.066589,0.067413,147.63447
0.0737,0.06958,0.070251,153.84968999999998
0.090057,0.087158,0.087158,190.87602
0.122101,0.116638,0.116302,254.70138
0.066528,0.067413,0.069672,152.58168
0.011566,0.015076,0.01825,39.967499999999994
0.004425,0.006256,0.008179,17.912010000000002
0.021362,0.02771,0.035156,76.99164
0.007568,0.010742,0.014404,31.54476
0.00061,0.000977,0.001343,31.544759999999997
0.0,0.0,0.000122,2.865570156366344
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.000122,0.000122,0.000244,0.53436
0.001343,0.001831,0.002563,5.612970000000001
0.008545,0.012451,0.016846,36.892739999999996
0.027466,0.039062,0.051147,112.01192999999999
0.039673,0.035126,0.0354,77.526
0.02951,0.030701,0.0336,73.58399999999999
0.026154,0.029938,0.034882,76.39158
0.031036,0.035309,0.041168,90.15792
0.035645,0.040222,0.046722,102.32118
0.041351,0.045868,0.052856,115.75464
0.04248,0.047699,0.055176,120.83544
0.049957,0.055511,0.063599,139.28181
0.051178,0.056915,0.065552,143.55888
0.054779,0.060883,0.069977,153.24963
0.074524,0.082062,0.089691,196.42329
0.104156,0.113098,0.119019,260.65161
0.127655,0.135895,0.14212,311.2428
0.004059,0.004181,0.004517,311.2428
0.010864,0.011261,0.011444,788.5460711091432
0.013733,0.013,0.013077,901.0675438565419
0.01564,0.014526,0.015213,1048.2481107814922
0.01564,0.01564,0.01564,1077.670443214523
0.01564,0.01564,0.01564,1077.670443214523
0.01564,0.01564,0.01564,1077.670443214523
0.005417,0.005157,0.00528,363.817131724596
0.089539,0.09964,0.112244,363.8171317245961
0.280334,0.269836,0.269958,875.0164395968471
0.003525,0.003372,0.003555,591.2080199999999
0.004623,0.004517,0.004654,773.9752813164557
0.01564,0.01564,0.01564,1300.4913407594936
0.01564,0.01564,0.01564,1300.4913407594936
0.01564,0.01564,0.01564,1300.4913407594936
0.01564,0.01564,0.01564,1300.4913407594936
0.013123,0.013351,0.012939,2151.7976289113926
0.012039,0.012497,0.012085,2009.7746615189874
0.087616,0.082794,0.084229,2009.7746615189874
0.008545,0.00882,0.008972,184.46151
0.012817,0.014282,0.013672,281.0920379759251
0.013916,0.014282,0.012817,263.5135057590281
0.090942,0.086884,0.087677,263.5135057590281
0.084137,0.083038,0.086304,259.38694983892196
0.053925,0.060272,0.065674,197.3834184246542
0.066711,0.062164,0.063416,190.59699215546294
0.023621,0.028015,0.032288,97.0416879449285
0.017639,0.02002,0.022705,68.23995059432613
0.007385,0.008575,0.009857,29.62524523269203
0.007935,0.01001,0.012573,37.788191976325145
0.000488,0.000488,0.00061,27.53487000000001
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.00061,0.000732,0.000854,1.87026
0.013062,0.014893,0.0177,38.763
0.007843,0.009338,0.010803,23.65857
0.016083,0.018799,0.021759,47.652210000000004
0.023804,0.027283,0.031647,69.30693000000001
0.019012,0.024933,0.030884,67.63596
0.035919,0.040222,0.046539,101.92040999999999
0.04071,0.045349,0.052399,114.75381
0.044556,0.049438,0.057098,125.04462000000001
0.046356,0.051361,0.059631,130.59189
0.050293,0.05542,0.064178,140.54982
0.087952,0.096069,0.101379,222.02000999999998
0.103699,0.111969,0.117126,256.50594
0.133118,0.143127,0.146973,321.87086999999997
0.004425,0.004303,0.00444,321.87086999999997
0.012665,0.012527,0.012527,908.1253127229727
0.011627,0.010712,0.011398,826.2802198783781
0.01564,0.015259,0.01564,1133.7973889189188
0.008118,0.007935,0.007904,572.9881433513511
0.01564,0.01564,0.01564,1133.7973889189188
0.01564,0.01564,0.01564,1133.7973889189188
0.139832,0.144043,0.153992,1133.797388918919
0.006088,0.0056,0.005615,337.24248
0.200226,0.196411,0.200012,438.02628
0.190521,0.188599,0.199829,437.62551
0.011978,0.011322,0.011246,437.62550999999996
0.01564,0.01564,0.01564,608.6131047839231
0.01564,0.014771,0.015045,585.4593453627955
0.01564,0.01564,0.01564,608.6131047839231
0.006271,0.006119,0.005997,233.36654663613723
0.012146,0.012222,0.01181,459.57293909834596
0.209045,0.202759,0.202698,459.5729390983461
0.092987,0.092865,0.09491,215.18745942152378
0.123627,0.122101,0.122833,278.4966937427461
0.086823,0.094391,0.103027,233.5909638796895
0.06424,0.071411,0.079315,179.8292418503652
0.098663,0.098785,0.102875,233.2463374564246
0.086273,0.096008,0.096619,219.0622394041535
0.040619,0.046722,0.051331,116.38170350401684
0.027924,0.03064,0.034119,77.3572956274678
0.023193,0.021637,0.022247,50.44015814719882
0.012726,0.014038,0.015839,35.91143367166279
0.0271,0.026611,0.028931,65.59465165445269
0.001709,0.001831,0.002197,63.358889999999995
0.0,0.000122,0.000122,3.51833617660446
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.000122,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.000977,0.001099,0.001343,2.94117
0.01001,0.011597,0.014404,31.54476
0.04248,0.042358,0.046631,102.12189
0.012695,0.012238,0.01297,28.404300000000003
0.025269,0.024078,0.025024,54.80256
0.041412,0.039307,0.040375,88.42125
0.075989,0.071747,0.073303,160.53357
0.082397,0.077148,0.078369,171.62811
0.087982,0.082916,0.08432,184.66080000000002
0.138397,0.129578,0.131256,287.45064
0.127472,0.120667,0.122589,268.46991
0.219543,0.205627,0.207123,453.59937
0.227875,0.213623,0.214874,470.57406000000003
0.004349,0.004059,0.004059,470.57406
0.004135,0.00386,0.00386,447.50329430894305
0.003662,0.003418,0.003433,397.9996915447154
0.00386,0.003647,0.003662,424.5484621138211
0.006363,0.005966,0.005936,688.1812318699187
0.005554,0.005219,0.005219,605.0569152845527
0.004761,0.004486,0.004486,520.0776627642276
0.004257,0.003998,0.004013,465.24111918699185
0.00502,0.004684,0.004684,543.0324949593495
0.197723,0.187225,0.189026,543.0324949593493
0.208923,0.198151,0.199585,573.3663120759142
0.006058,0.005676,0.005676,437.0911500000001
0.005127,0.004868,0.004868,374.8695768498944
0.208038,0.195831,0.197723,433.01337
0.004623,0.004333,0.004364,433.0133699999999
0.150299,0.143951,0.145233,433.01336999999995
0.094482,0.091156,0.09256,275.96839235710894
0.064728,0.062744,0.063568,189.52850870091507
0.19696,0.185547,0.187439,558.8509020637871
0.144043,0.137146,0.139771,416.7283726031274
0.12262,0.117828,0.11972,356.94615312222425
0.082062,0.078552,0.080139,238.93507989527174
0.050507,0.048615,0.050262,149.8565615455165
0.037537,0.036316,0.03772,112.46248660015283
0.033905,0.032532,0.033569,100.08624635950507
0.014648,0.014374,0.015106,45.03866178637087
0.011871,0.01181,0.012543,37.39705645349198
0.029785,0.029907,0.032349,96.44880644295718
0.012939,0.013062,0.014404,42.94564308029167
0.001099,0.001465,0.001831,31.544759999999997
0.000122,0.000122,0.000244,4.2036709120699065
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.000244,0.000244,0.000366,0.80154
0.00415,0.005493,0.00708,15.5052
0.009766,0.01123,0.013672,29.94168
0.036499,0.036255,0.039795,87.15105
0.012054,0.011963,0.012848,28.13712
0.012543,0.01236,0.013,28.47
0.017609,0.017029,0.017517,38.362230000000004
0.02475,0.024139,0.024841,54.40179
0.04007,0.038818,0.040222,88.08618
0.039673,0.039337,0.041199,90.22581
0.085785,0.082428,0.085938,188.20422
0.078522,0.076385,0.079803,174.76857
0.114166,0.110443,0.114319,250.35861
0.081238,0.079346,0.082306,180.25014000000002
0.079498,0.077118,0.079407,173.90133
0.111481,0.107513,0.110199,241.33581
0.114197,0.110168,0.112671,246.74948999999998
0.157654,0.150299,0.152557,334.09983
0.00412,0.00386,0.003922,334.09983
0.166748,0.160492,0.163666,358.42854
0.12616,0.121429,0.124146,271.87974
0.105286,0.103027,0.105408,230.84352
0.08905,0.08609,0.088165,193.08135
0.119965,0.115173,0.117645,257.64254999999997
0.113403,0.109222,0.110565,242.13735
0.0914,0.087402,0.088654,194.15225999999998
0.11499,0.109619,0.111298,243.74262
0.150085,0.144653,0.147461,322.93959
0.126038,0.121765,0.124603,272.88057000000003
0.127197,0.122528,0.124908,273.54852
0.202423,0.193634,0.197052,431.54388
0.20871,0.199249,0.202301,443.03919
0.005417,0.005157,0.005173,443.0391899999999
0.004333,0.004135,0.004196,359.36447733230233
0.005554,0.005234,0.005249,449.5481748134544
0.010269,0.009949,0.009842,842.9135333423544
0.007034,0.006866,0.00679,581.5264063599459
0.005585,0.00531,0.005295,453.4878235163348
0.003983,0.003738,0.003784,324.07892808041754
0.004272,0.004105,0.00412,352.8554925188479
0.004135,0.003952,0.003952,338.46721029963265
0.003555,0.003357,0.003387,290.07804688381975
0.004227,0.004059,0.004059,347.63117576068043
0.165619,0.160553,0.166351,364.30869
0.102051,0.107574,0.111542,244.27698
0.163696,0.15921,0.160645,351.81255000000004
0.139801,0.135651,0.138428,303.15731999999997
0.060242,0.066986,0.07074,154.9206
0.019623,0.026733,0.033295,72.91605
0.029053,0.033234,0.03833,83.9427
0.023529,0.027283,0.031372,68.70468
0.017151,0.02005,0.023193,50.792669999999994
0.018066,0.017609,0.018677,40.902629999999995
0.017151,0.019104,0.021667,47.45073
0.007812,0.008179,0.009644,21.120359999999998
0.000366,0.000488,0.00061,1.3358999999999999
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.000122,0.000122,0.000122,0.26718
0.002686,0.002686,0.003174,6.95106
0.016357,0.018433,0.021362,46.782779999999995
0.007111,0.008301,0.009521,20.85099
0.013855,0.016266,0.018799,41.16981
0.019928,0.023041,0.026764,58.61316
0.025055,0.028748,0.033417,73.18323000000001
0.029358,0.033447,0.038879,85.14501
0.033661,0.038086,0.044312,97.04328
0.037201,0.041809,0.048553,106.33107
0.0401,0.044952,0.052216,114.35304
0.046661,0.051758,0.059113,129.45747
0.046539,0.051849,0.060089,131.59491
0.0495,0.054932,0.063599,139.28181
0.071167,0.078033,0.08493,185.9967
0.068817,0.075592,0.083435,182.72265
0.076385,0.083374,0.091553,200.50107
0.133636,0.142426,0.147247,322.47092999999995
0.20932,0.210907,0.215942,472.91298
0.006119,0.006866,0.007111,472.91298000000006
0.012436,0.01236,0.012207,811.8195397074957
0.01384,0.013046,0.013382,889.9622413668965
0.01564,0.015182,0.01564,1040.1292374068348
0.01564,0.015518,0.01564,1040.1292374068348
0.01564,0.01564,0.01564,1040.1292374068348
0.01564,0.01564,0.01564,1040.1292374068348
0.006058,0.006073,0.005951,395.76784474476165
0.005554,0.005585,0.005615,373.42235729152026
0.069427,0.077942,0.089539,373.42235729152026
0.003799,0.003738,0.003769,196.09041
0.062317,0.071167,0.08313,196.09041000000002
0.099426,0.103943,0.115479,272.3965410368098
0.003677,0.00354,0.003601,252.89901
0.005966,0.005692,0.00563,395.3961194945848
0.01564,0.01564,0.01564,1098.4005877256318
0.01358,0.012695,0.012711,892.6962832851985
0.012619,0.012344,0.012299,863.7614340433213
0.00975,0.010071,0.009628,676.1765254873646
0.012238,0.012543,0.01207,847.6787144404333
0.009979,0.010651,0.009979,700.8273315162455
0.19577,0.193756,0.200012,700.8273315162453
0.107727,0.113251,0.121246,424.8370629613158
0.064545,0.073883,0.082489,289.03538662402036
0.065094,0.074097,0.08252,289.1440083431022
0.039093,0.049652,0.058624,205.41418256308808
0.086945,0.097626,0.101044,354.05074138415443
0.045105,0.051483,0.058685,205.6279220748298
0.045135,0.051147,0.056671,198.57101426093004
0.034943,0.040375,0.045624,159.86313907714126
0.039093,0.043213,0.047791,167.45614763360638
0.026978,0.029816,0.033478,117.30444875557897
0.028503,0.030396,0.033112,116.02201168512848
0.010834,0.012573,0.014618,51.22039643673617
0.023926,0.03186,0.040405,141.57614708074462
0.009644,0.012329,0.015503,54.321371320202545
0.001709,0.001953,0.002441,8.553084396092009
0.0,0.000122,0.000122,0.42747902348350064
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.000122,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.000122,0.000244,0.000366,0.80154
0.003296,0.004028,0.005249,11.49531
0.017944,0.022949,0.027954,61.21926
0.009399,0.010986,0.012604,27.60276
0.016541,0.019012,0.021667,47.45073
0.024567,0.027771,0.031433,68.83827000000001
0.032257,0.035553,0.039856,87.28464000000001
0.040009,0.043671,0.048889,107.06691000000001
0.040009,0.044098,0.049927,109.34013
0.041748,0.046692,0.053345,116.82554999999999
0.044281,0.049622,0.057007,124.84533
0.052277,0.057526,0.065369,143.15811
0.068085,0.072723,0.081177,177.77763
0.106812,0.112823,0.117065,256.37235
0.071716,0.077393,0.085968,188.26992
0.183868,0.188019,0.191223,418.77837
0.219421,0.219086,0.223846,490.22274
0.009232,0.009354,0.00946,490.22273999999993
0.013458,0.01265,0.013016,674.4967424778011
0.01564,0.014771,0.015366,796.275118693446
0.01564,0.015549,0.01564,810.473959154334
0.01564,0.01564,0.01564,810.473959154334
0.01564,0.01564,0.01564,810.473959154334
0.165497,0.164551,0.174866,810.473959154334
0.12738,0.131653,0.143097,663.2300855118076
0.22525,0.218079,0.224731,1041.5896933349686
